config,qid,release,reasons,text_orphans,uncited_bibliography_entries,bibliography_match_rate,path
M2c,Q194,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,5,0.625,data\expanded_outputs\method2d\Q194_method2d_exp_20260413_101321.md
M2c,Q195,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,5,0.625,data\expanded_outputs\method2d\Q195_method2d_exp_20260413_101431.md
M2c,Q196,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,4,0.625,data\expanded_outputs\method2d\Q196_method2d_exp_20260413_101544.md
M2c,Q197,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,4,0.625,data\expanded_outputs\method2d\Q197_method2d_exp_20260413_101656.md
M2c,Q198,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,6,0.625,data\expanded_outputs\method2d\Q198_method2d_exp_20260413_101805.md
M2c,Q199,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,2,0.5,data\expanded_outputs\method2d\Q199_method2d_exp_20260413_101912.md
M2c,Q19,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.625,data\expanded_outputs\method2d\Q19_method2d_exp_20260412_225515.md
M2c,Q200,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,3,0.5,data\expanded_outputs\method2d\Q200_method2d_exp_20260413_102016.md
M2c,Q201,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.625,data\expanded_outputs\method2d\Q201_method2d_exp_20260413_102134.md
M2c,Q202,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.5,data\expanded_outputs\method2d\Q202_method2d_exp_20260413_102242.md
M2c,Q203,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,7,0.875,data\expanded_outputs\method2d\Q203_method2d_exp_20260413_102344.md
M2c,Q204,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.625,data\expanded_outputs\method2d\Q204_method2d_exp_20260413_102453.md
M2c,Q205,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,5,0.625,data\expanded_outputs\method2d\Q205_method2d_exp_20260413_102556.md
M2c,Q206,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.5,data\expanded_outputs\method2d\Q206_method2d_exp_20260413_102700.md
M2c,Q207,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,5,0.5,data\expanded_outputs\method2d\Q207_method2d_exp_20260413_102810.md
M2c,Q208,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,4,0.625,data\expanded_outputs\method2d\Q208_method2d_exp_20260413_102920.md
M2c,Q209,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,2,0.75,data\expanded_outputs\method2d\Q209_method2d_exp_20260413_103020.md
M2c,Q20,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,4,0.625,data\expanded_outputs\method2d\Q20_method2d_exp_20260412_225631.md
M2c,Q210,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,5,0.375,data\expanded_outputs\method2d\Q210_method2d_exp_20260413_103135.md
M2c,Q211,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,3,0.5,data\expanded_outputs\method2d\Q211_method2d_exp_20260413_103243.md
M2c,Q212,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,6,0.875,data\expanded_outputs\method2d\Q212_method2d_exp_20260413_103353.md
M2c,Q213,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,5,0.625,data\expanded_outputs\method2d\Q213_method2d_exp_20260413_103455.md
M2c,Q214,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,5,0.625,data\expanded_outputs\method2d\Q214_method2d_exp_20260413_103607.md
M2c,Q215,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,7,0.875,data\expanded_outputs\method2d\Q215_method2d_exp_20260413_103723.md
M2c,Q216,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.5,data\expanded_outputs\method2d\Q216_method2d_exp_20260413_103824.md
M2c,Q217,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.5,data\expanded_outputs\method2d\Q217_method2d_exp_20260413_103930.md
M2c,Q218,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.625,data\expanded_outputs\method2d\Q218_method2d_exp_20260413_104037.md
M2c,Q219,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,4,0.625,data\expanded_outputs\method2d\Q219_method2d_exp_20260413_104151.md
M2c,Q21,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,4,0.25,data\expanded_outputs\method2d\Q21_method2d_exp_20260412_225725.md
M2c,Q220,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2d\Q220_method2d_exp_20260413_104307.md
M2c,Q221,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,3,0.625,data\expanded_outputs\method2d\Q221_method2d_exp_20260413_104418.md
M2c,Q222,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,3,0.5,data\expanded_outputs\method2d\Q222_method2d_exp_20260413_104533.md
M2c,Q223,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,2,0.375,data\expanded_outputs\method2d\Q223_method2d_exp_20260413_113433.md
M2c,Q224,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,4,3,0.5,data\expanded_outputs\method2d\Q224_method2d_exp_20260413_104837.md
M2c,Q225,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.5,data\expanded_outputs\method2d\Q225_method2d_exp_20260413_104943.md
M2c,Q226,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,2,0.5,data\expanded_outputs\method2d\Q226_method2d_exp_20260413_105104.md
M2c,Q227,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.5,data\expanded_outputs\method2d\Q227_method2d_exp_20260413_105233.md
M2c,Q228,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,4,0.5,data\expanded_outputs\method2d\Q228_method2d_exp_20260413_105342.md
M2c,Q229,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.625,data\expanded_outputs\method2d\Q229_method2d_exp_20260413_105451.md
M2c,Q22,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.75,data\expanded_outputs\method2d\Q22_method2d_exp_20260412_225807.md
M2c,Q230,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.625,data\expanded_outputs\method2d\Q230_method2d_exp_20260413_105603.md
M2c,Q231,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,7,0.625,data\expanded_outputs\method2d\Q231_method2d_exp_20260413_105708.md
M2c,Q232,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,3,0.625,data\expanded_outputs\method2d\Q232_method2d_exp_20260413_105828.md
M2c,Q233,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.5,data\expanded_outputs\method2d\Q233_method2d_exp_20260413_105938.md
M2c,Q234,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,4,0.625,data\expanded_outputs\method2d\Q234_method2d_exp_20260413_110102.md
M2c,Q235,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,5,0.75,data\expanded_outputs\method2d\Q235_method2d_exp_20260413_110211.md
M2c,Q236,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,2,0.375,data\expanded_outputs\method2d\Q236_method2d_exp_20260413_110322.md
M2c,Q237,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,5,0.5,data\expanded_outputs\method2d\Q237_method2d_exp_20260413_110437.md
M2c,Q238,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,4,0.625,data\expanded_outputs\method2d\Q238_method2d_exp_20260413_110548.md
M2c,Q239,block,uncited_bibliography_entry,0,6,1.0,data\expanded_outputs\method2d\Q239_method2d_exp_20260413_110703.md
M2c,Q23,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.625,data\expanded_outputs\method2d\Q23_method2d_exp_20260412_225901.md
M2c,Q240,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.875,data\expanded_outputs\method2d\Q240_method2d_exp_20260413_110805.md
M2c,Q241,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,2,0.625,data\expanded_outputs\method2d\Q241_method2d_exp_20260413_110913.md
M2c,Q242,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,5,0.5,data\expanded_outputs\method2d\Q242_method2d_exp_20260413_111019.md
M2c,Q243,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.75,data\expanded_outputs\method2d\Q243_method2d_exp_20260413_111127.md
M2c,Q244,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.5,data\expanded_outputs\method2d\Q244_method2d_exp_20260413_111236.md
M2c,Q245,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,4,0.5,data\expanded_outputs\method2d\Q245_method2d_exp_20260413_111347.md
M2c,Q246,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.625,data\expanded_outputs\method2d\Q246_method2d_exp_20260413_111438.md
M2c,Q247,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,3,0.625,data\expanded_outputs\method2d\Q247_method2d_exp_20260413_111551.md
M2c,Q248,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,4,4,0.5,data\expanded_outputs\method2d\Q248_method2d_exp_20260413_111658.md
M2c,Q249,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,4,2,0.5,data\expanded_outputs\method2d\Q249_method2d_exp_20260413_111816.md
M2c,Q24,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.75,data\expanded_outputs\method2d\Q24_method2d_exp_20260412_230002.md
M2c,Q250,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,3,0.625,data\expanded_outputs\method2d\Q250_method2d_exp_20260413_111931.md
M2c,Q251,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,4,2,0.5,data\expanded_outputs\method2d\Q251_method2d_exp_20260413_112035.md
M2c,Q25,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.5,data\expanded_outputs\method2d\Q25_method2d_exp_20260412_230108.md
M2c,Q26,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,5,0.875,data\expanded_outputs\method2d\Q26_method2d_exp_20260412_230212.md
M2c,Q27,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,3,0.5,data\expanded_outputs\method2d\Q27_method2d_exp_20260412_230322.md
M2c,Q28,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2d\Q28_method2d_exp_20260412_230411.md
M2c,Q29,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,6,0.625,data\expanded_outputs\method2d\Q29_method2d_exp_20260412_230511.md
M2c,Q30,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,1,0.625,data\expanded_outputs\method2d\Q30_method2d_exp_20260412_230620.md
M2c,Q31,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.5,data\expanded_outputs\method2d\Q31_method2d_exp_20260412_230601.md
M2c,Q32,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.5,data\expanded_outputs\method2d\Q32_method2d_exp_20260412_230723.md
M2c,Q33,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.875,data\expanded_outputs\method2d\Q33_method2d_exp_20260412_230824.md
M2c,Q34,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.75,data\expanded_outputs\method2d\Q34_method2d_exp_20260412_230928.md
M2c,Q35,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.75,data\expanded_outputs\method2d\Q35_method2d_exp_20260412_231029.md
M2c,Q36,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.75,data\expanded_outputs\method2d\Q36_method2d_exp_20260412_231110.md
M2c,Q37,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,3,0.625,data\expanded_outputs\method2d\Q37_method2d_exp_20260412_231220.md
M2c,Q38,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.625,data\expanded_outputs\method2d\Q38_method2d_exp_20260412_231321.md
M2c,Q39,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,2,0.75,data\expanded_outputs\method2d\Q39_method2d_exp_20260412_231427.md
M2c,Q40,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,8,0.625,data\expanded_outputs\method2d\Q40_method2d_exp_20260412_231527.md
M2c,Q41,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,4,0.875,data\expanded_outputs\method2d\Q41_method2d_exp_20260412_231624.md
M2c,Q42,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,2,0.75,data\expanded_outputs\method2d\Q42_method2d_exp_20260412_231726.md
M2c,Q43,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2d\Q43_method2d_exp_20260412_231834.md
M2c,Q44,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,3,2,0.5,data\expanded_outputs\method2d\Q44_method2d_exp_20260412_231918.md
M2c,Q45,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,5,0.375,data\expanded_outputs\method2d\Q45_method2d_exp_20260412_232014.md
M2c,Q46,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2d\Q46_method2d_exp_20260412_232127.md
M2c,Q47,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,3,0.625,data\expanded_outputs\method2d\Q47_method2d_exp_20260412_232237.md
M2c,Q48,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,5,0.625,data\expanded_outputs\method2d\Q48_method2d_exp_20260412_232339.md
M2c,Q49,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.625,data\expanded_outputs\method2d\Q49_method2d_exp_20260412_232442.md
M2c,Q50,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,2,0.625,data\expanded_outputs\method2d\Q50_method2d_exp_20260412_232547.md
M2c,Q51,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.625,data\expanded_outputs\method2d\Q51_method2d_exp_20260412_232647.md
M2c,Q52,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.625,data\expanded_outputs\method2d\Q52_method2d_exp_20260412_232744.md
M2c,Q53,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,5,0.625,data\expanded_outputs\method2d\Q53_method2d_exp_20260412_232843.md
M2c,Q54,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,6,0.25,data\expanded_outputs\method2d\Q54_method2d_exp_20260412_232928.md
M2c,Q55,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,6,0.375,data\expanded_outputs\method2d\Q55_method2d_exp_20260412_233018.md
M2c,Q56,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,6,0.375,data\expanded_outputs\method2d\Q56_method2d_exp_20260412_233116.md
M2c,Q57,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,4,0.5,data\expanded_outputs\method2d\Q57_method2d_exp_20260412_233215.md
M2c,Q58,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,3,0.625,data\expanded_outputs\method2d\Q58_method2d_exp_20260412_233322.md
M2c,Q59,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,4,0.5,data\expanded_outputs\method2d\Q59_method2d_exp_20260412_233425.md
M2c,Q60,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,2,0.625,data\expanded_outputs\method2d\Q60_method2d_exp_20260412_233539.md
